condition,step,hypothesis,expected_action,excess_cm,base,belief,walked_cm
nofold/s30_off,2,d(item_7),move_to(?target=item_7),16.7,0.211811,0.1942,60.0
nofold/s30_off,3,d(item_2),move_to(?target=item_2),31.1,0.218346,0.1847,80.0
nofold/s30_off,3,d(item_3),move_to(?target=item_3),0.0,0.218346,0.2183,80.0
nofold/s30_off,3,d(item_4),move_to(?target=item_4),12.5,0.218346,0.2047,80.0
nofold/s30_off,3,d(item_6),move_to(?target=item_6),38.5,0.218346,0.1769,80.0
nofold/s30_off,3,d(item_7),move_to(?target=item_7),22.8,0.218346,0.1935,80.0
nofold/s30_off,4,d(item_2),move_to(?target=item_2),40.0,0.225672,0.1811,100.0
nofold/s30_off,4,d(item_3),move_to(?target=item_3),-0.0,0.225672,0.2257,100.0
nofold/s30_off,4,d(item_4),move_to(?target=item_4),16.1,0.225672,0.2075,100.0
nofold/s30_off,4,d(item_6),move_to(?target=item_6),50.1,0.225672,0.1703,100.0
nofold/s30_off,4,d(item_7),move_to(?target=item_7),29.3,0.225672,0.1928,100.0
nofold/s30_off,5,d(item_2),move_to(?target=item_2),49.4,0.233888,0.1772,120.0
nofold/s30_off,5,d(item_3),move_to(?target=item_3),-0.0,0.233888,0.2339,120.0
nofold/s30_off,5,d(item_4),move_to(?target=item_4),20.1,0.233888,0.2105,120.0
nofold/s30_off,5,d(item_6),move_to(?target=item_6),62.7,0.233888,0.1629,120.0
nofold/s30_off,5,d(item_7),move_to(?target=item_7),36.1,0.233888,0.1921,120.0
nofold/s30_off,6,d(item_2),move_to(?target=item_2),59.4,0.243099,0.1729,140.0
nofold/s30_off,6,d(item_3),move_to(?target=item_3),0.0,0.243099,0.2431,140.0
nofold/s30_off,6,d(item_4),move_to(?target=item_4),24.3,0.243099,0.2137,140.0
nofold/s30_off,6,d(item_6),move_to(?target=item_6),76.2,0.243099,0.1547,140.0
nofold/s30_off,6,d(item_7),move_to(?target=item_7),43.3,0.243099,0.1913,140.0
nofold/s30_off,7,d(item_2),move_to(?target=item_2),70.0,0.253413,0.1682,160.0
nofold/s30_off,7,d(item_3),move_to(?target=item_3),0.0,0.253413,0.2534,160.0
nofold/s30_off,7,d(item_4),move_to(?target=item_4),28.8,0.253413,0.2172,160.0
nofold/s30_off,7,d(item_6),move_to(?target=item_6),90.8,0.253413,0.1456,160.0
nofold/s30_off,7,d(item_7),move_to(?target=item_7),50.9,0.253413,0.1903,160.0
nofold/s30_off,8,d(item_2),move_to(?target=item_2),81.1,0.264937,0.163,180.0
nofold/s30_off,8,d(item_3),move_to(?target=item_3),0.0,0.264937,0.2649,180.0
nofold/s30_off,8,d(item_4),move_to(?target=item_4),33.7,0.264937,0.2207,180.0
nofold/s30_off,8,d(item_6),move_to(?target=item_6),106.5,0.264937,0.1358,180.0
nofold/s30_off,8,d(item_7),move_to(?target=item_7),58.9,0.264937,0.1891,180.0
nofold/s30_off,9,d(item_2),move_to(?target=item_2),93.0,0.277776,0.1572,200.0
nofold/s30_off,9,d(item_3),move_to(?target=item_3),-0.0,0.277776,0.2778,200.0
nofold/s30_off,9,d(item_4),move_to(?target=item_4),39.0,0.277776,0.2243,200.0
nofold/s30_off,9,d(item_6),move_to(?target=item_6),123.4,0.277776,0.1253,200.0
nofold/s30_off,9,d(item_7),move_to(?target=item_7),67.4,0.277776,0.1876,200.0
nofold/s30_off,10,d(item_2),move_to(?target=item_2),105.4,0.292023,0.1509,220.0
nofold/s30_off,10,d(item_3),move_to(?target=item_3),0.0,0.292023,0.292,220.0
nofold/s30_off,10,d(item_4),move_to(?target=item_4),44.6,0.292023,0.2279,220.0
nofold/s30_off,10,d(item_6),move_to(?target=item_6),141.4,0.292023,0.1142,220.0
nofold/s30_off,10,d(item_7),move_to(?target=item_7),76.3,0.292023,0.1857,220.0
nofold/s30_off,11,d(item_2),move_to(?target=item_2),118.6,0.307761,0.144,240.0
nofold/s30_off,11,d(item_3),move_to(?target=item_3),0.0,0.307761,0.3078,240.0
nofold/s30_off,11,d(item_4),move_to(?target=item_4),50.8,0.307761,0.2312,240.0
nofold/s30_off,11,d(item_6),move_to(?target=item_6),160.6,0.307761,0.1029,240.0
nofold/s30_off,11,d(item_7),move_to(?target=item_7),85.7,0.307761,0.1834,240.0
nofold/s30_off,12,d(item_2),move_to(?target=item_2),132.6,0.325058,0.1365,260.0
nofold/s30_off,12,d(item_3),move_to(?target=item_3),0.0,0.325058,0.3251,260.0
nofold/s30_off,12,d(item_4),move_to(?target=item_4),57.5,0.325058,0.2341,260.0
nofold/s30_off,12,d(item_6),move_to(?target=item_6),181.0,0.325058,0.0914,260.0
nofold/s30_off,12,d(item_7),move_to(?target=item_7),95.7,0.325058,0.1804,260.0
nofold/s30_off,13,d(item_2),move_to(?target=item_2),147.3,0.343965,0.1283,280.0
nofold/s30_off,13,d(item_3),move_to(?target=item_3),0.0,0.343965,0.344,280.0
nofold/s30_off,13,d(item_4),move_to(?target=item_4),64.7,0.343965,0.2364,280.0
nofold/s30_off,13,d(item_6),move_to(?target=item_6),202.6,0.343965,0.0801,280.0
nofold/s30_off,13,d(item_7),move_to(?target=item_7),106.2,0.343965,0.1767,280.0
nofold/s30_off,14,d(item_2),move_to(?target=item_2),162.7,0.364522,0.1197,300.0
nofold/s30_off,14,d(item_3),move_to(?target=item_3),0.0,0.364522,0.3645,300.0
nofold/s30_off,14,d(item_4),move_to(?target=item_4),72.6,0.364522,0.2378,300.0
nofold/s30_off,14,d(item_6),move_to(?target=item_6),225.4,0.364522,0.0693,300.0
nofold/s30_off,14,d(item_7),move_to(?target=item_7),117.3,0.364522,0.1722,300.0
nofold/s30_off,15,d(item_2),move_to(?target=item_2),179.0,0.386751,0.1106,320.0
nofold/s30_off,15,d(item_3),move_to(?target=item_3),0.0,0.386751,0.3868,320.0
nofold/s30_off,15,d(item_4),move_to(?target=item_4),81.1,0.386751,0.238,320.0
nofold/s30_off,15,d(item_6),move_to(?target=item_6),249.3,0.386751,0.059,320.0
nofold/s30_off,15,d(item_7),move_to(?target=item_7),129.1,0.386751,0.1669,320.0
nofold/s30_off,16,d(item_2),move_to(?target=item_2),196.2,0.410663,0.1013,340.0
nofold/s30_off,16,d(item_3),move_to(?target=item_3),0.0,0.410663,0.4107,340.0
nofold/s30_off,16,d(item_4),move_to(?target=item_4),90.4,0.410663,0.2368,340.0
nofold/s30_off,16,d(item_6),move_to(?target=item_6),274.4,0.410663,0.0497,340.0
nofold/s30_off,16,d(item_7),move_to(?target=item_7),141.5,0.410663,0.1606,340.0
nofold/s30_off,17,d(item_2),move_to(?target=item_2),214.1,0.436253,0.0917,360.0
nofold/s30_off,17,d(item_3),move_to(?target=item_3),0.0,0.436253,0.4363,360.0
nofold/s30_off,17,d(item_4),move_to(?target=item_4),100.5,0.436253,0.2338,360.0
nofold/s30_off,17,d(item_6),move_to(?target=item_6),300.5,0.436253,0.0412,360.0
nofold/s30_off,17,d(item_7),move_to(?target=item_7),154.5,0.436253,0.1534,360.0
nofold/s30_off,18,d(item_2),move_to(?target=item_2),233.0,0.463493,0.0822,380.0
nofold/s30_off,18,d(item_3),move_to(?target=item_3),0.0,0.463493,0.4635,380.0
nofold/s30_off,18,d(item_4),move_to(?target=item_4),111.5,0.463493,0.2289,380.0
nofold/s30_off,18,d(item_6),move_to(?target=item_6),327.6,0.463493,0.0338,380.0
nofold/s30_off,18,d(item_7),move_to(?target=item_7),168.3,0.463493,0.1452,380.0
nofold/s30_off,19,d(item_2),move_to(?target=item_2),252.7,0.492318,0.0729,400.0
nofold/s30_off,19,d(item_3),move_to(?target=item_3),0.0,0.492318,0.4923,400.0
nofold/s30_off,19,d(item_4),move_to(?target=item_4),123.4,0.492318,0.2219,400.0
nofold/s30_off,19,d(item_6),move_to(?target=item_6),355.6,0.492318,0.0273,400.0
nofold/s30_off,19,d(item_7),move_to(?target=item_7),182.8,0.492318,0.1363,400.0
nofold/s30_off,20,d(item_2),move_to(?target=item_2),273.2,0.522612,0.0639,420.0
nofold/s30_off,20,d(item_3),move_to(?target=item_3),0.0,0.522612,0.5226,420.0
nofold/s30_off,20,d(item_4),move_to(?target=item_4),136.4,0.522612,0.2127,420.0
nofold/s30_off,20,d(item_6),move_to(?target=item_6),384.6,0.522612,0.0219,420.0
nofold/s30_off,20,d(item_7),move_to(?target=item_7),198.1,0.522612,0.1267,420.0
nofold/s30_off,21,d(item_2),move_to(?target=item_2),294.7,0.554183,0.0553,440.0
nofold/s30_off,21,d(item_3),move_to(?target=item_3),0.0,0.554183,0.5542,440.0
nofold/s30_off,21,d(item_4),move_to(?target=item_4),150.5,0.554183,0.2013,440.0
nofold/s30_off,21,d(item_6),move_to(?target=item_6),414.4,0.554183,0.0173,440.0
nofold/s30_off,21,d(item_7),move_to(?target=item_7),214.2,0.554183,0.1165,440.0
nofold/s30_off,22,d(item_2),move_to(?target=item_2),317.0,0.586746,0.0473,460.0
nofold/s30_off,22,d(item_3),move_to(?target=item_3),0.0,0.586746,0.5867,460.0
nofold/s30_off,22,d(item_4),move_to(?target=item_4),165.8,0.586746,0.1878,460.0
nofold/s30_off,22,d(item_6),move_to(?target=item_6),444.9,0.586746,0.0136,460.0
nofold/s30_off,22,d(item_7),move_to(?target=item_7),231.1,0.586746,0.1059,460.0
nofold/s30_off,23,d(item_2),move_to(?target=item_2),340.1,0.619904,0.04,480.0
nofold/s30_off,23,d(item_3),move_to(?target=item_3),0.0,0.619904,0.6199,480.0
nofold/s30_off,23,d(item_4),move_to(?target=item_4),182.3,0.619904,0.1725,480.0
nofold/s30_off,23,d(item_6),move_to(?target=item_6),476.2,0.619904,0.0105,480.0
nofold/s30_off,23,d(item_7),move_to(?target=item_7),248.8,0.619904,0.0951,480.0
nofold/s30_off,24,d(item_2),move_to(?target=item_2),364.0,0.653152,0.0334,500.0
nofold/s30_off,24,d(item_3),move_to(?target=item_3),0.0,0.653152,0.6532,500.0
nofold/s30_off,24,d(item_4),move_to(?target=item_4),200.0,0.653152,0.1557,500.0
nofold/s30_off,24,d(item_6),move_to(?target=item_6),508.1,0.653152,0.0081,500.0
nofold/s30_off,24,d(item_7),move_to(?target=item_7),267.3,0.653152,0.0844,500.0
nofold/s30_off,25,d(item_2),move_to(?target=item_2),388.8,0.68589,0.0275,520.0
nofold/s30_off,25,d(item_3),move_to(?target=item_3),0.0,0.68589,0.6859,520.0
nofold/s30_off,25,d(item_4),move_to(?target=item_4),219.1,0.68589,0.138,520.0
nofold/s30_off,25,d(item_6),move_to(?target=item_6),540.6,0.68589,0.0061,520.0
nofold/s30_off,25,d(item_7),move_to(?target=item_7),286.7,0.68589,0.0738,520.0
nofold/s30_off,26,d(item_2),move_to(?target=item_2),414.4,0.717464,0.0224,540.0
nofold/s30_off,26,d(item_3),move_to(?target=item_3),0.0,0.717464,0.7175,540.0
nofold/s30_off,26,d(item_4),move_to(?target=item_4),239.4,0.717464,0.12,540.0
nofold/s30_off,26,d(item_6),move_to(?target=item_6),573.6,0.717464,0.0046,540.0
nofold/s30_off,26,d(item_7),move_to(?target=item_7),306.9,0.717464,0.0637,540.0
nofold/s30_off,27,d(item_2),move_to(?target=item_2),440.7,0.747232,0.018,560.0
nofold/s30_off,27,d(item_3),move_to(?target=item_3),0.0,0.747232,0.7472,560.0
nofold/s30_off,27,d(item_4),move_to(?target=item_4),261.0,0.747232,0.1024,560.0
nofold/s30_off,27,d(item_6),move_to(?target=item_6),607.2,0.747232,0.0034,560.0
nofold/s30_off,27,d(item_7),move_to(?target=item_7),327.9,0.747232,0.0542,560.0
nofold/s30_off,28,d(item_2),move_to(?target=item_2),467.7,0.774622,0.0143,580.0
nofold/s30_off,28,d(item_3),move_to(?target=item_3),0.0,0.774622,0.7746,580.0
nofold/s30_off,28,d(item_4),move_to(?target=item_4),283.9,0.774622,0.0856,580.0
nofold/s30_off,28,d(item_6),move_to(?target=item_6),641.2,0.774622,0.0025,580.0
nofold/s30_off,28,d(item_7),move_to(?target=item_7),349.8,0.774622,0.0455,580.0
nofold/s30_off,29,d(item_2),move_to(?target=item_2),495.4,0.799201,0.0112,600.0
nofold/s30_off,29,d(item_3),move_to(?target=item_3),0.0,0.799201,0.7992,600.0
nofold/s30_off,29,d(item_4),move_to(?target=item_4),308.0,0.799201,0.0702,600.0
nofold/s30_off,29,d(item_6),move_to(?target=item_6),675.6,0.799201,0.0019,600.0
nofold/s30_off,29,d(item_7),move_to(?target=item_7),372.5,0.799201,0.0376,600.0
nofold/s30_off,30,d(item_2),move_to(?target=item_2),523.8,0.820711,0.0087,620.0
nofold/s30_off,30,d(item_3),move_to(?target=item_3),0.0,0.820711,0.8207,620.0
nofold/s30_off,30,d(item_4),move_to(?target=item_4),333.4,0.820711,0.0565,620.0
nofold/s30_off,30,d(item_6),move_to(?target=item_6),710.4,0.820711,0.0013,620.0
nofold/s30_off,30,d(item_7),move_to(?target=item_7),396.1,0.820711,0.0307,620.0
nofold/s30_off,31,d(item_2),move_to(?target=item_2),552.8,0.839083,0.0066,640.0
nofold/s30_off,31,d(item_3),move_to(?target=item_3),0.0,0.839083,0.8391,640.0
nofold/s30_off,31,d(item_4),move_to(?target=item_4),359.8,0.839083,0.0447,640.0
nofold/s30_off,31,d(item_6),move_to(?target=item_6),745.6,0.839083,0.001,640.0
nofold/s30_off,31,d(item_7),move_to(?target=item_7),420.4,0.839083,0.0247,640.0
nofold/s30_off,32,d(item_2),move_to(?target=item_2),582.5,0.854418,0.005,660.0
nofold/s30_off,32,d(item_3),move_to(?target=item_3),0.0,0.854418,0.8542,660.0
nofold/s30_off,32,d(item_4),move_to(?target=item_4),387.4,0.854418,0.0348,660.0
nofold/s30_off,32,d(item_6),move_to(?target=item_6),781.1,0.854418,0.001,660.0
nofold/s30_off,32,d(item_7),move_to(?target=item_7),445.5,0.854418,0.0196,660.0
nofold/s30_off,33,d(item_2),move_to(?target=item_2),612.6,0.866947,0.0038,680.0
nofold/s30_off,33,d(item_3),move_to(?target=item_3),0.0,0.866947,0.8665,680.0
nofold/s30_off,33,d(item_4),move_to(?target=item_4),415.9,0.866947,0.0267,680.0
nofold/s30_off,33,d(item_6),move_to(?target=item_6),816.8,0.866947,0.001,680.0
nofold/s30_off,33,d(item_7),move_to(?target=item_7),471.4,0.866947,0.0154,680.0
nofold/s30_off,34,d(item_2),move_to(?target=item_2),643.4,0.876987,0.0028,700.0
nofold/s30_off,34,d(item_3),move_to(?target=item_3),0.0,0.876987,0.8764,700.0
nofold/s30_off,34,d(item_4),move_to(?target=item_4),445.4,0.876987,0.0202,700.0
nofold/s30_off,34,d(item_6),move_to(?target=item_6),852.9,0.876987,0.001,700.0
nofold/s30_off,34,d(item_7),move_to(?target=item_7),497.9,0.876987,0.012,700.0
nofold/s30_off,35,d(item_2),move_to(?target=item_2),674.6,0.884893,0.0021,720.0
nofold/s30_off,35,d(item_3),move_to(?target=item_3),0.0,0.884893,0.8842,720.0
nofold/s30_off,35,d(item_4),move_to(?target=item_4),475.7,0.884893,0.0151,720.0
nofold/s30_off,35,d(item_6),move_to(?target=item_6),889.1,0.884893,0.001,720.0
nofold/s30_off,35,d(item_7),move_to(?target=item_7),525.2,0.884893,0.0092,720.0
nofold/s30_off,36,d(item_2),move_to(?target=item_2),706.3,0.891025,0.0015,740.0
nofold/s30_off,36,d(item_3),move_to(?target=item_3),0.0,0.891025,0.8903,740.0
nofold/s30_off,36,d(item_4),move_to(?target=item_4),506.8,0.891025,0.0111,740.0
nofold/s30_off,36,d(item_6),move_to(?target=item_6),925.7,0.891025,0.001,740.0
nofold/s30_off,36,d(item_7),move_to(?target=item_7),553.2,0.891025,0.007,740.0
nofold/s30_off,37,d(item_2),move_to(?target=item_2),738.5,0.895717,0.0011,760.0
nofold/s30_off,37,d(item_3),pick_up(?item=item_3),,0.895717,0.8949,0.0
nofold/s30_off,37,d(item_4),move_to(?target=item_4),538.6,0.895717,0.0082,760.0
nofold/s30_off,37,d(item_6),move_to(?target=item_6),962.4,0.895717,0.001,760.0
nofold/s30_off,37,d(item_7),move_to(?target=item_7),581.7,0.895717,0.0053,760.0
nofold/s30_off,38,d(item_2),move_to(?target=item_2),738.5,0.895717,0.0011,760.0
nofold/s30_off,38,d(item_3),pick_up(?item=item_3),,0.895717,0.8949,0.0
nofold/s30_off,38,d(item_4),move_to(?target=item_4),538.6,0.895717,0.0082,760.0
nofold/s30_off,38,d(item_6),move_to(?target=item_6),962.4,0.895717,0.001,760.0
nofold/s30_off,38,d(item_7),move_to(?target=item_7),581.7,0.895717,0.0053,760.0
nofold/s30_off,39,d(item_2),"place(?item=item_3,?target=shelf_3)",,0.001111,0.0011,0.0
nofold/s30_off,39,d(item_3),move_to(?target=kitting_table_0),0.0,0.895717,0.8949,0.0
nofold/s30_off,39,d(item_4),"place(?item=item_3,?target=shelf_3)",,0.008168,0.0082,0.0
nofold/s30_off,39,d(item_6),"place(?item=item_3,?target=shelf_3)",,0.000118,0.001,0.0
nofold/s30_off,39,d(item_7),"place(?item=item_3,?target=shelf_3)",,0.005315,0.0053,0.0
nofold/s30_off,40,d(item_2),"place(?item=item_3,?target=shelf_3)",,0.001111,0.0011,0.0
nofold/s30_off,40,d(item_3),move_to(?target=kitting_table_0),0.0,0.895717,0.8949,0.0
nofold/s30_off,40,d(item_4),"place(?item=item_3,?target=shelf_3)",,0.008168,0.0082,0.0
nofold/s30_off,40,d(item_6),"place(?item=item_3,?target=shelf_3)",,0.000118,0.001,0.0
nofold/s30_off,40,d(item_7),"place(?item=item_3,?target=shelf_3)",,0.005315,0.0053,0.0
nofold/s30_off,41,d(item_2),move_to(?target=shelf_3),0.0,0.001111,0.0011,0.0
nofold/s30_off,41,d(item_3),move_to(?target=kitting_table_0),-0.0,0.895717,0.8949,20.0
nofold/s30_off,41,d(item_4),move_to(?target=shelf_3),0.0,0.008168,0.0082,0.0
nofold/s30_off,41,d(item_6),move_to(?target=shelf_3),0.0,0.000118,0.001,0.0
nofold/s30_off,41,d(item_7),move_to(?target=shelf_3),0.0,0.005315,0.0053,0.0
nofold/s30_off,42,d(item_2),move_to(?target=shelf_3),39.7,0.001114,0.001,20.0
nofold/s30_off,42,d(item_3),move_to(?target=kitting_table_0),-0.0,0.898306,0.8974,40.0
nofold/s30_off,42,d(item_4),move_to(?target=shelf_3),39.7,0.008191,0.0066,20.0
nofold/s30_off,42,d(item_6),move_to(?target=shelf_3),39.7,0.000119,0.001,20.0
nofold/s30_off,42,d(item_7),move_to(?target=shelf_3),39.7,0.00533,0.0043,20.0
nofold/s30_off,43,d(item_2),move_to(?target=shelf_3),79.6,0.001117,0.001,40.0
nofold/s30_off,43,d(item_3),move_to(?target=kitting_table_0),-0.0,0.900726,0.8996,60.0
nofold/s30_off,43,d(item_4),move_to(?target=shelf_3),79.6,0.008213,0.0051,40.0
nofold/s30_off,43,d(item_6),move_to(?target=shelf_3),79.6,0.000119,0.001,40.0
nofold/s30_off,43,d(item_7),move_to(?target=shelf_3),79.6,0.005344,0.0033,40.0
nofold/s30_off,44,d(item_2),move_to(?target=shelf_3),119.5,0.00112,0.001,60.0
nofold/s30_off,44,d(item_3),move_to(?target=kitting_table_0),-0.0,0.902825,0.9015,80.0
nofold/s30_off,44,d(item_4),move_to(?target=shelf_3),119.5,0.008233,0.0038,60.0
nofold/s30_off,44,d(item_6),move_to(?target=shelf_3),119.5,0.000119,0.001,60.0
nofold/s30_off,44,d(item_7),move_to(?target=shelf_3),119.5,0.005357,0.0025,60.0
nofold/s30_off,45,d(item_2),move_to(?target=shelf_3),159.4,0.001122,0.001,80.0
nofold/s30_off,45,d(item_3),move_to(?target=kitting_table_0),-0.0,0.904531,0.9031,100.0
nofold/s30_off,45,d(item_4),move_to(?target=shelf_3),159.4,0.008248,0.0028,80.0
nofold/s30_off,45,d(item_6),move_to(?target=shelf_3),159.4,0.00012,0.001,80.0
nofold/s30_off,45,d(item_7),move_to(?target=shelf_3),159.4,0.005367,0.0018,80.0
nofold/s30_off,46,d(item_2),move_to(?target=shelf_3),199.4,0.001124,0.001,100.0
nofold/s30_off,46,d(item_3),move_to(?target=kitting_table_0),-0.0,0.905848,0.9043,120.0
nofold/s30_off,46,d(item_4),move_to(?target=shelf_3),199.4,0.00826,0.002,100.0
nofold/s30_off,46,d(item_6),move_to(?target=shelf_3),199.4,0.00012,0.001,100.0
nofold/s30_off,46,d(item_7),move_to(?target=shelf_3),199.4,0.005375,0.0013,100.0
nofold/s30_off,47,d(item_2),move_to(?target=shelf_3),239.3,0.001125,0.001,120.0
nofold/s30_off,47,d(item_3),move_to(?target=kitting_table_0),-0.0,0.906825,0.9051,140.0
nofold/s30_off,47,d(item_4),move_to(?target=shelf_3),239.3,0.008269,0.0014,120.0
nofold/s30_off,47,d(item_6),move_to(?target=shelf_3),239.3,0.00012,0.001,120.0
nofold/s30_off,47,d(item_7),move_to(?target=shelf_3),239.3,0.00538,0.001,120.0
nofold/s30_off,48,d(item_2),move_to(?target=shelf_3),279.3,0.001126,0.001,140.0
nofold/s30_off,48,d(item_3),move_to(?target=kitting_table_0),-0.0,0.907527,0.9055,160.0
nofold/s30_off,48,d(item_4),move_to(?target=shelf_3),279.3,0.008275,0.001,140.0
nofold/s30_off,48,d(item_6),move_to(?target=shelf_3),279.3,0.00012,0.001,140.0
nofold/s30_off,48,d(item_7),move_to(?target=shelf_3),279.3,0.005385,0.001,140.0
nofold/s30_off,49,d(item_2),move_to(?target=shelf_3),319.3,0.001126,0.001,160.0
nofold/s30_off,49,d(item_3),move_to(?target=kitting_table_0),-0.0,0.908022,0.9055,180.0
nofold/s30_off,49,d(item_4),move_to(?target=shelf_3),319.3,0.00828,0.001,160.0
nofold/s30_off,49,d(item_6),move_to(?target=shelf_3),319.3,0.00012,0.001,160.0
nofold/s30_off,49,d(item_7),move_to(?target=shelf_3),319.3,0.005388,0.001,160.0
nofold/s30_off,50,d(item_2),move_to(?target=shelf_3),359.3,0.001127,0.001,180.0
nofold/s30_off,50,d(item_3),move_to(?target=kitting_table_0),0.0,0.908364,0.9055,200.0
nofold/s30_off,50,d(item_4),move_to(?target=shelf_3),359.3,0.008283,0.001,180.0
nofold/s30_off,50,d(item_6),move_to(?target=shelf_3),359.3,0.00012,0.001,180.0
nofold/s30_off,50,d(item_7),move_to(?target=shelf_3),359.3,0.00539,0.001,180.0
nofold/s30_off,51,d(item_2),move_to(?target=shelf_3),399.3,0.001127,0.001,200.0
nofold/s30_off,51,d(item_3),move_to(?target=kitting_table_0),0.0,0.908599,0.9055,220.0
nofold/s30_off,51,d(item_4),move_to(?target=shelf_3),399.3,0.008285,0.001,200.0
nofold/s30_off,51,d(item_6),move_to(?target=shelf_3),399.3,0.00012,0.001,200.0
nofold/s30_off,51,d(item_7),move_to(?target=shelf_3),399.3,0.005391,0.001,200.0
nofold/s30_off,52,d(item_2),move_to(?target=shelf_3),439.3,0.001127,0.001,220.0
nofold/s30_off,52,d(item_3),move_to(?target=kitting_table_0),0.0,0.908759,0.9055,240.0
nofold/s30_off,52,d(item_4),move_to(?target=shelf_3),439.3,0.008287,0.001,220.0
nofold/s30_off,52,d(item_6),move_to(?target=shelf_3),439.3,0.00012,0.001,220.0
nofold/s30_off,52,d(item_7),move_to(?target=shelf_3),439.3,0.005392,0.001,220.0
nofold/s30_off,53,d(item_2),move_to(?target=shelf_3),479.2,0.001127,0.001,240.0
nofold/s30_off,53,d(item_3),move_to(?target=kitting_table_0),0.0,0.908868,0.9055,260.0
nofold/s30_off,53,d(item_4),move_to(?target=shelf_3),479.2,0.008288,0.001,240.0
nofold/s30_off,53,d(item_6),move_to(?target=shelf_3),479.2,0.00012,0.001,240.0
nofold/s30_off,53,d(item_7),move_to(?target=shelf_3),479.2,0.005393,0.001,240.0
nofold/s30_off,54,d(item_2),move_to(?target=shelf_3),519.2,0.001127,0.001,260.0
nofold/s30_off,54,d(item_3),move_to(?target=kitting_table_0),-0.0,0.908941,0.9055,280.0
nofold/s30_off,54,d(item_4),move_to(?target=shelf_3),519.2,0.008288,0.001,260.0
nofold/s30_off,54,d(item_6),move_to(?target=shelf_3),519.2,0.00012,0.001,260.0
nofold/s30_off,54,d(item_7),move_to(?target=shelf_3),519.2,0.005393,0.001,260.0
nofold/s30_off,55,d(item_2),move_to(?target=shelf_3),559.2,0.001127,0.001,280.0
nofold/s30_off,55,d(item_3),move_to(?target=kitting_table_0),-0.0,0.90899,0.9055,300.0
nofold/s30_off,55,d(item_4),move_to(?target=shelf_3),559.2,0.008289,0.001,280.0
nofold/s30_off,55,d(item_6),move_to(?target=shelf_3),559.2,0.00012,0.001,280.0
